"","Species","Group","first_year","last_year","lat_range","Latitude","Longitude","lat_abs","dist_trailing","dist_leading","reldist_leading","reldist_trailing","cross_equator","status"
"4605","Junco hyemalis","Birds",1994,2001,39.678588865,48.5827095734266,-114.309305482517,48.5827095734266,17.9879830104266,21.6906058545734,45.3342306895737,54.6657693104263,0,"constant"
"4606","Junco hyemalis","Birds",1994,2001,39.678588865,48.5671071864407,-114.207196669492,48.5671071864407,17.9723806234407,21.7062082415593,45.2949087594542,54.7050912405458,0,"increasing"
"4607","Junco hyemalis","Birds",1994,2003,39.678588865,48.6638100724638,-116.633993884058,48.6638100724638,18.0690835094638,21.6095053555362,45.538624296698,54.461375703302,0,"decreasing"
"4608","Junco hyemalis","Birds",1995,2002,39.678588865,48.601618317757,-116.215266261682,48.601618317757,18.006891754757,21.671697110243,45.3818854698249,54.6181145301751,0,"increasing"
"4609","Junco hyemalis","Birds",1994,1998,39.678588865,48.5919222238806,-114.29594219403,48.5919222238806,17.9971956608806,21.6813932041194,45.3574488803348,54.6425511196652,0,"constant"
"4610","Junco hyemalis","Birds",1994,1998,39.678588865,48.7209754241245,-117.087357311284,48.7209754241245,18.1262488611245,21.5523400038755,45.6826953266814,54.3173046733186,0,"decreasing"
"4611","Junco hyemalis","Birds",1994,2002,39.678588865,48.7125826819407,-116.459012172507,48.7125826819407,18.1178561189407,21.5607327460593,45.6615435104907,54.3384564895093,0,"increasing"
"4612","Junco hyemalis","Birds",1994,2001,39.678588865,48.7356981223022,-115.782926028777,48.7356981223022,18.1409715593022,21.5376173056978,45.7198002202748,54.2801997797252,0,"decreasing"
"4613","Junco hyemalis","Birds",1994,2003,39.678588865,48.7377301069519,-115.472983965241,48.7377301069519,18.1430035439519,21.5355853210481,45.724921331453,54.275078668547,0,"decreasing"
"4614","Junco hyemalis","Birds",1994,2006,39.678588865,48.7227320654206,-115.293939043614,48.7227320654206,18.1280055024206,21.5505833625794,45.68712250352,54.31287749648,0,"decreasing"
"4615","Junco hyemalis","Birds",1994,1998,39.678588865,48.7379945073892,-115.040118187192,48.7379945073892,18.1432679443892,21.5353209206108,45.7255876868977,54.2744123131023,0,"increasing"
"4616","Junco hyemalis","Birds",1994,2006,39.678588865,48.7127192198582,-114.781787588652,48.7127192198582,18.1179926568582,21.5605962081418,45.6618876203026,54.3381123796974,0,"increasing"
"4617","Junco hyemalis","Birds",1994,2002,39.678588865,48.7457955076923,-114.376559461538,48.7457955076923,18.1510689446923,21.5275199203077,45.7452481650705,54.2547518349295,0,"constant"
"4618","Junco hyemalis","Birds",1994,1998,39.678588865,48.8453945276873,-117.007157899023,48.8453945276873,18.2506679646873,21.4279209003127,45.9962626866148,54.0037373133852,0,"decreasing"
"4619","Junco hyemalis","Birds",1994,2006,39.678588865,48.8418002780172,-116.257604405172,48.8418002780172,18.2470737150172,21.4315151499828,45.9872042755853,54.0127957244147,0,"increasing"
"4620","Junco hyemalis","Birds",1994,2002,39.678588865,48.8202594876161,-116.121405726006,48.8202594876161,18.2255329246161,21.4530559403839,45.932916078809,54.067083921191,0,"increasing"
"4621","Junco hyemalis","Birds",1994,2003,39.678588865,48.8516875901639,-115.957552754098,48.8516875901639,18.2569610271639,21.4216278378361,46.0121227830966,53.9878772169034,0,"increasing"
"4622","Junco hyemalis","Birds",1994,1996,39.678588865,48.8287282350598,-115.75051214741,48.8287282350598,18.2340016720598,21.4445871929402,45.9542594473257,54.0457405526743,0,"increasing"
"4623","Junco hyemalis","Birds",1994,2006,39.678588865,48.8214795283019,-115.613420779874,48.8214795283019,18.2267529653019,21.4518358996981,45.935990887467,54.064009112533,0,"decreasing"
"4624","Junco hyemalis","Birds",1995,2001,39.678588865,48.8143342246835,-115.218883287975,48.8143342246835,18.2196076616835,21.4589812033165,45.9179829294655,54.0820170705345,0,"decreasing"
"4625","Junco hyemalis","Birds",1994,1996,39.678588865,48.8483915777202,-114.614786101036,48.8483915777202,18.2536650147202,21.4249238502798,46.0038160047106,53.9961839952894,0,"decreasing"
"4626","Junco hyemalis","Birds",1994,2001,39.678588865,48.9433932638298,-116.661348804255,48.9433932638298,18.3486667008298,21.3299221641702,46.2432440913112,53.7567559086888,0,"increasing"
"4627","Junco hyemalis","Birds",1994,2003,39.678588865,48.8975416843658,-116.33886580236,48.8975416843658,18.3028151213658,21.3757737436342,46.1276866060892,53.8723133939108,0,"increasing"
"4628","Junco hyemalis","Birds",1994,2002,39.678588865,48.9083349387755,-115.684788204082,48.9083349387755,18.3136083757755,21.3649804892245,46.1548883154202,53.8451116845798,0,"increasing"
"4629","Junco hyemalis","Birds",1995,2006,39.678588865,48.9398790294118,-115.606862617647,48.9398790294118,18.3451524664118,21.3334363985882,46.2343873387943,53.7656126612057,0,"decreasing"
"4630","Jynx torquilla","Birds",1994,1998,39.8679809580001,46.098053243513,24.4800746327345,46.098053243513,15.697540548513,24.1704404094871,39.3738036672837,60.6261963327163,0,"decreasing"
"4631","Jynx torquilla","Birds",2000,2004,39.8679809580001,46.1007474847428,24.6270625902354,46.1007474847428,15.7002347897428,24.1677461682573,39.3805615746696,60.6194384253304,0,"constant"
"4632","Kentropyx paulensis","Reptiles",2000,2004,12.6398348828487,-22.8121558360656,-49.2353419726776,22.8121558360656,11.4682835110195,1.1715513718292,90.7312762968217,9.26872370317832,0,"decreasing"
"4633","Kentropyx paulensis","Reptiles",1995,1998,12.6398348828487,-22.7893844031008,-49.2409963410853,22.7893844031008,11.4455120780547,1.194322804794,90.5511202016206,9.44887979837937,0,"constant"
"4634","Lanius collurio","Birds",1994,2000,34.1458129879999,46.098053243513,24.4800746327345,46.098053243513,13.8485415245129,20.297271463487,40.5570707289347,59.4429292710653,0,"increasing"
"4635","Lanius collurio","Birds",1994,2006,34.1458129879999,46.1007474847428,24.6270625902354,46.1007474847428,13.8512357657427,20.2945772222572,40.56496112894,59.43503887106,0,"increasing"
"4636","Lanius collurio","Birds",1994,2006,34.1458129879999,46.1004325970149,24.6708302189055,46.1004325970149,13.8509208780148,20.2948921099851,40.5640389434644,59.4359610565356,0,"increasing"
"4637","Lanius collurio","Birds",1994,1998,34.1458129879999,46.1026265783133,24.8079823694779,46.1026265783133,13.8531148593132,20.2926981286867,40.5704642738531,59.4295357261469,0,"increasing"
"4638","Lanius collurio","Birds",1994,1998,34.1458129879999,46.0884560847767,24.9902135587967,46.0884560847767,13.8389443657766,20.3068686222233,40.5289643290676,59.4710356709324,0,"increasing"
"4639","Lanius collurio","Birds",1994,2001,34.1458129879999,46.055638787649,25.0977730227519,46.055638787649,13.8061270686489,20.339685919351,40.4328550428742,59.5671449571258,0,"decreasing"
"4640","Lanius collurio","Birds",1994,2003,34.1458129879999,46.119833236715,24.6278816312399,46.119833236715,13.8703215177149,20.275491470285,40.6208559819309,59.3791440180691,0,"decreasing"
"4641","Lanius collurio","Birds",1995,2004,34.1458129879999,46.132483605948,24.8549424804833,46.132483605948,13.8829718869479,20.262841101052,40.6579040652126,59.3420959347874,0,"increasing"
"4642","Lanius collurio","Birds",1994,2004,34.1458129879999,46.1299110664336,24.9850633799534,46.1299110664336,13.8803993474335,20.2654136405664,40.6503700828901,59.3496299171099,0,"decreasing"
"4643","Lanius collurio","Birds",1994,1996,34.1458129879999,46.1312130686695,25.0426105622318,46.1312130686695,13.8817013496694,20.2641116383305,40.654183148452,59.345816851548,0,"increasing"
"4644","Lanius collurio","Birds",1994,1996,34.1458129879999,46.9246446435185,5.21214976388889,46.9246446435185,14.6751329245184,19.4706800634815,42.9778401518095,57.0221598481905,0,"constant"
"4645","Lanius collurio","Birds",1994,2002,34.1458129879999,53.3371208197674,13.5769173953488,53.3371208197674,21.0876091007673,13.0582038872326,61.7575253170228,38.2424746829772,0,"increasing"
"4646","Lanius collurio","Birds",1995,2006,34.1458129879999,53.3495272480211,13.6750092436236,53.3495272480211,21.100015529021,13.0457974589789,61.7938589906655,38.2061410093345,0,"decreasing"
"4647","Lanius collurio","Birds",1994,2003,34.1458129879999,53.3585506592095,13.7938848650261,53.3585506592095,21.1090389402094,13.0367740477905,61.8202851038512,38.1797148961488,0,"constant"
"4648","Lanius excubitor","Birds",1994,1996,60.9754028319999,46.132483605948,24.8549424804833,46.132483605948,36.6188117309479,24.356591101052,60.055055038899,39.944944961101,0,"constant"
"4649","Lanius excubitor","Birds",1994,1998,60.9754028319999,53.3371208197674,13.5769173953488,53.3371208197674,43.8234489447673,17.1519538872326,71.8707001666068,28.1292998333932,0,"constant"
"4650","Lanius excubitor","Birds",1994,2004,60.9754028319999,53.3495272480211,13.6750092436236,53.3495272480211,43.835855373021,17.1395474589789,71.8910467779902,28.1089532220098,0,"decreasing"
"4651","Lanius ludovicianus","Birds",1994,1996,39.41040039,33.3923163804714,-112.307225484848,33.3923163804714,17.2873969464713,22.1230034435287,43.8650629666219,56.1349370333781,0,"constant"
"4652","Lanius ludovicianus","Birds",1994,1996,39.41040039,33.4105059537037,-112.10651015,33.4105059537037,17.3055865197036,22.1048138702964,43.9112172128419,56.0887827871581,0,"constant"
"4653","Lanius ludovicianus","Birds",1994,2006,39.41040039,33.4962553544304,-112.000116898734,33.4962553544304,17.3913359204303,22.0190644695697,44.1287978511459,55.8712021488541,0,"constant"
"4654","Lanius ludovicianus","Birds",1994,2006,39.41040039,33.5759168830846,-112.058202845771,33.5759168830846,17.4709974490845,21.9394029409155,44.3309311151216,55.6690688848784,0,"constant"
"4655","Lanius ludovicianus","Birds",1994,2000,39.41040039,45.0650868848485,-108.975823042424,45.0650868848485,28.9601674508484,10.4502329391516,73.4835656686115,26.5164343313885,0,"decreasing"
"4656","Lanius meridionalis","Birds",1995,2006,8.134220868,37.6378519774011,-7.99434474576271,37.6378519774011,1.169380450401,6.964840417599,14.3760597281215,85.6239402718785,0,"increasing"
"4657","Lanius meridionalis","Birds",1994,2003,8.134220868,37.9908109285714,-8.10133585714286,37.9908109285714,1.5223394015713,6.6118814664287,18.7152454583595,81.2847545416405,0,"constant"
"4658","Lanius meridionalis","Birds",1994,2002,8.134220868,38.074678778626,-8.1095958778626,38.074678778626,1.6062072516259,6.5280136163741,19.7462950378532,80.2537049621468,0,"increasing"
"4659","Lanius minor","Birds",1995,1998,25.7991943350001,46.055638787649,25.0977730227519,46.055638787649,14.516759392649,11.2824349423511,56.2682663813073,43.7317336186927,0,"increasing"
"4660","Larus californicus","Birds",1994,1998,26.088562012,44.8671244248927,-111.357858040773,44.8671244248927,6.9443949328927,19.1441670791073,26.6185423700182,73.3814576299818,0,"increasing"
"4661","Larus dominicanus","Birds",1994,1996,74.93106079,-34.0886956521739,18.489347826087,34.0886956521739,33.2636834441739,41.6673773458261,44.3923829363606,55.6076170636394,0,"constant"
"4662","Larus dominicanus","Birds",1994,2003,74.93106079,-34.082380952381,18.7985714285714,34.082380952381,33.257368744381,41.673692045619,44.383955590309,55.616044409691,0,"constant"
"4663","Larus dominicanus","Birds",1995,2000,74.93106079,-34.02,18.518,34.02,33.194987792,41.736072998,44.3007044635755,55.6992955364245,0,"constant"
"4664","Larus dominicanus","Birds",1994,2002,74.93106079,-33.861052631579,18.5021052631579,33.861052631579,33.036040423579,41.895020366421,44.0885796561256,55.9114203438744,0,"constant"
"4665","Larus dominicanus","Birds",1995,2000,74.93106079,-33.8436111111111,25.5858333333333,33.8436111111111,33.0185989031111,41.9124618868889,44.0653028997524,55.9346971002476,0,"constant"
"4666","Larus dominicanus","Birds",1994,2006,74.93106079,-33.6688888888889,18.96,33.6688888888889,32.8438766808889,42.0871841091111,43.8321256026741,56.1678743973259,0,"constant"
"4667","Larus dominicanus","Birds",1994,1996,74.93106079,-32.7928571428571,18.186,32.7928571428571,31.9678449348571,42.9632158551429,42.6630086346294,57.3369913653706,0,"constant"
"4668","Larus ridibundus","Birds",1994,2001,34.696025847,53.3371208197674,13.5769173953488,53.3371208197674,16.8450363157674,17.8509895312326,48.5503336608331,51.4496663391669,0,"increasing"
"4669","Larus ridibundus","Birds",1994,1996,34.696025847,53.3495272480211,13.6750092436236,53.3495272480211,16.8574427440211,17.8385831029789,48.5860911516432,51.4139088483568,0,"increasing"
"4670","Larus ridibundus","Birds",1994,2004,34.696025847,53.3585506592095,13.7938848650261,53.3585506592095,16.8664661552095,17.8295596917905,48.612098197027,51.387901802973,0,"increasing"
"4671","Leiothlypis celata","Birds",1994,1996,38.41760254,45.416416892562,-116.416667078512,45.416416892562,14.839146384562,23.578456155438,38.6259042820583,61.3740957179417,0,"increasing"
"4672","Leiothlypis celata","Birds",1995,2004,38.41760254,45.5434665058824,-114.383609043137,45.5434665058824,14.9661959978824,23.4514065421176,38.956611054268,61.043388945732,0,"constant"
"4673","Leiothlypis celata","Birds",1994,2006,38.41760254,45.5072885357143,-110.083464702381,45.5072885357143,14.9300180277143,23.4875845122857,38.8624407579034,61.1375592420966,0,"constant"
"4674","Leiothlypis celata","Birds",1994,2004,38.41760254,45.5090459125,-110.007350716667,45.5090459125,14.9317754045,23.4858271355,38.8670151630446,61.1329848369554,0,"constant"
"4675","Leiothlypis celata","Birds",2000,2004,38.41760254,45.6153537142857,-109.916037585714,45.6153537142857,15.0380832062857,23.3795193337143,39.1437315502138,60.8562684497862,0,"increasing"
"4676","Leiothlypis celata","Birds",1994,2006,38.41760254,45.6875764631579,-116.401055868421,45.6875764631579,15.1103059551579,23.3072965848421,39.3317254490964,60.6682745509036,0,"decreasing"
"4677","Leiothlypis celata","Birds",1994,1996,38.41760254,45.7752668807829,-116.129487656584,45.7752668807829,15.1979963727829,23.2196061672171,39.5599812793079,60.4400187206921,0,"decreasing"
"4678","Leiothlypis celata","Birds",1994,2003,38.41760254,45.806712658046,-115.986686795977,45.806712658046,15.229442150046,23.188160389954,39.6418338031096,60.3581661968904,0,"decreasing"
"4679","Leiothlypis celata","Birds",1995,2006,38.41760254,45.8816491142355,-114.18866155536,45.8816491142355,15.3043786062355,23.1132239337645,39.8368914101309,60.1631085898691,0,"increasing"
"4680","Leiothlypis celata","Birds",1994,2006,38.41760254,45.8885272654509,-113.857344915907,45.8885272654509,15.3112567574509,23.1063457825491,39.8547950552328,60.1452049447672,0,"increasing"
"4681","Leiothlypis celata","Birds",1994,2002,38.41760254,45.960192816092,-114.051399386973,45.960192816092,15.382922308092,23.034680231908,40.0413385819052,59.9586614180948,0,"constant"
"4682","Leiothlypis celata","Birds",1994,2001,38.41760254,46.0527680290503,-114.245557332961,46.0527680290503,15.4754975210503,22.9421050189497,40.282309404751,59.717690595249,0,"increasing"
"4683","Leiothlypis celata","Birds",1994,1996,38.41760254,46.0726993309091,-114.101807563636,46.0726993309091,15.4954288229091,22.9221737170909,40.3341900546121,59.6658099453879,0,"constant"
"4684","Leiothlypis celata","Birds",1994,1996,38.41760254,46.1536180559006,-113.986284395445,46.1536180559006,15.5763475479006,22.8412549920994,40.5448193485855,59.4551806514145,0,"constant"
"4685","Leiothlypis celata","Birds",1994,1998,38.41760254,46.25357475,-113.928176506048,46.25357475,15.676304242,22.741298298,40.805003970974,59.194996029026,0,"increasing"
"4686","Leiothlypis celata","Birds",1996,2004,38.41760254,46.2443855131086,-111.208929588015,46.2443855131086,15.6671150051086,22.7504875348914,40.7810846311822,59.2189153688178,0,"constant"
"4687","Leiothlypis celata","Birds",1994,1996,38.41760254,46.3179719600998,-113.915831069825,46.3179719600998,15.7407014520998,22.6769010879002,40.9726282000829,59.0273717999171,0,"constant"
"4688","Leiothlypis celata","Birds",1994,1996,38.41760254,46.3364241060904,-111.207026750491,46.3364241060904,15.7591535980904,22.6584489419096,41.0206586464685,58.9793413535315,0,"decreasing"
"4689","Leiothlypis celata","Birds",1994,2002,38.41760254,46.4091478193069,-111.207255274752,46.4091478193069,15.8318773113069,22.5857252286931,41.2099565422463,58.7900434577537,0,"increasing"
"4690","Leiothlypis celata","Birds",1995,2000,38.41760254,46.5225623953488,-114.183879377907,46.5225623953488,15.9452918873488,22.4723106526512,41.505171674226,58.494828325774,0,"increasing"
"4691","Leiothlypis celata","Birds",1993,2004,38.41760254,46.5194886321429,-112.221524985714,46.5194886321429,15.9422181241429,22.4753844158571,41.4971707501634,58.5028292498366,0,"constant"
"4692","Leiothlypis celata","Birds",1994,1996,38.41760254,46.6304756588785,-113.592991425234,46.6304756588785,16.0532051508785,22.3643973891215,41.7860670357138,58.2139329642862,0,"decreasing"
"4693","Leiothlypis celata","Birds",1994,2000,38.41760254,46.6500452680412,-111.589856072165,46.6500452680412,16.0727747600412,22.3448277799588,41.8370062090845,58.1629937909155,0,"constant"
"4694","Leiothlypis celata","Birds",1993,2002,38.41760254,46.6280391539683,-111.476957130159,46.6280391539683,16.0507686459683,22.3668338940317,41.7797248780853,58.2202751219147,0,"increasing"
"4695","Leiothlypis celata","Birds",1993,1998,38.41760254,46.6162728530259,-111.363971786744,46.6162728530259,16.0390023450259,22.3786001949741,41.7490975089512,58.2509024910488,0,"decreasing"
"4696","Leiothlypis celata","Birds",1993,1995,38.41760254,46.7091134336811,-114.46194304769,46.7091134336811,16.1318429256811,22.2857596143189,41.9907590768705,58.0092409231295,0,"constant"
"4697","Leiothlypis celata","Birds",1994,2003,38.41760254,46.6996343631841,-113.8559309801,46.6996343631841,16.1223638551841,22.2952386848159,41.9660853078941,58.0339146921059,0,"increasing"
"4698","Leiothlypis celata","Birds",1994,1998,38.41760254,46.6906423137485,-113.577883356052,46.6906423137485,16.1133718057485,22.3042307342515,41.9426792418174,58.0573207581826,0,"decreasing"
"4699","Leiothlypis celata","Birds",1993,1996,38.41760254,46.6948608893709,-111.613470030369,46.6948608893709,16.1175903813709,22.3000121586291,41.9536600822226,58.0463399177774,0,"decreasing"
"4700","Leiothlypis celata","Birds",1994,2004,38.41760254,46.7042626501377,-111.50255685124,46.7042626501377,16.1269921421377,22.2906103978623,41.9781326160227,58.0218673839773,0,"increasing"
"4701","Leiothlypis celata","Birds",1994,1996,38.41760254,46.6905578653367,-111.421478810474,46.6905578653367,16.1132873573367,22.3043151826633,41.9424594248423,58.0575405751577,0,"constant"
"4702","Leiothlypis celata","Birds",1993,2004,38.41760254,46.7926722408501,-114.588831002361,46.7926722408501,16.2154017328501,22.2022008071499,42.2082604346973,57.7917395653027,0,"decreasing"
"4703","Leiothlypis celata","Birds",1995,1998,38.41760254,46.8117983079507,-111.871879417693,46.8117983079507,16.2345277999507,22.1830747400493,42.2580450798497,57.7419549201503,0,"constant"
"4704","Leiothlypis celata","Birds",1994,2002,38.41760254,46.9118982417219,-114.714268344371,46.9118982417219,16.3346277337219,22.0829748062781,42.518602551303,57.481397448697,0,"constant"
"4705","Leiothlypis celata","Birds",1993,2000,38.41760254,46.9184775249169,-114.262069166113,46.9184775249169,16.3412070169169,22.0763955230831,42.5357282508782,57.4642717491218,0,"constant"
"4706","Leiothlypis celata","Birds",1994,2004,38.41760254,46.8890457469136,-112.599753962963,46.8890457469136,16.3117752389136,22.1058273010864,42.4591181137083,57.5408818862917,0,"constant"
"4707","Leiothlypis celata","Birds",1993,1996,38.41760254,46.8627499285714,-111.743417195238,46.8627499285714,16.2854794205714,22.1321231194286,42.3906707963234,57.6093292036766,0,"constant"
"4708","Leiothlypis celata","Birds",1994,1998,38.41760254,46.9714666976744,-116.257765736434,46.9714666976744,16.3941961896744,22.0234063503256,42.6736576614976,57.3263423385024,0,"constant"
"4709","Leiothlypis celata","Birds",1994,2003,38.41760254,46.9684459638554,-114.278566379518,46.9684459638554,16.3911754558554,22.0264270841446,42.6657947715219,57.3342052284781,0,"decreasing"
"4710","Leiothlypis celata","Birds",1994,1998,38.41760254,46.9907550062893,-114.036942993711,46.9907550062893,16.4134844982893,22.0041180417107,42.7238646170066,57.2761353829934,0,"constant"
"4711","Leiothlypis celata","Birds",1994,1996,38.41760254,47.1636068852459,-115.364457786885,47.1636068852459,16.5863363772459,21.8312661627541,43.1737934713036,56.8262065286964,0,"constant"
"4712","Leiothlypis celata","Birds",1994,2004,38.41760254,47.1596990421456,-114.495778007663,47.1596990421456,16.5824285341456,21.8351740058544,43.1636214594082,56.8363785405918,0,"increasing"
"4713","Leiothlypis celata","Birds",1994,2004,38.41760254,47.1660945462963,-114.437352297454,47.1660945462963,16.5888240382963,21.8287785017037,43.1802687870077,56.8197312129923,0,"decreasing"
"4714","Leiothlypis celata","Birds",2002,2004,38.41760254,47.1984303310345,-114.013758186207,47.1984303310345,16.6211598230345,21.7964427169655,43.2644379766507,56.7355620233493,0,"increasing"
"4715","Leiothlypis celata","Birds",1995,2004,38.41760254,47.1518369383886,-113.319059836493,47.1518369383886,16.5745664303886,21.8430361096114,43.1431566119498,56.8568433880502,0,"decreasing"
"4716","Leiothlypis celata","Birds",1994,2004,38.41760254,47.2588136218236,-114.919758025411,47.2588136218236,16.6815431138236,21.7360594261764,43.4216140803033,56.5783859196967,0,"constant"
"4717","Leiothlypis celata","Birds",2002,2004,38.41760254,47.2590759527027,-114.433206165541,47.2590759527027,16.6818054447027,21.7357970952973,43.4222969206206,56.5777030793794,0,"decreasing"
"4718","Leiothlypis celata","Birds",1994,2003,38.41760254,47.2796465217391,-114.320423652174,47.2796465217391,16.7023760137391,21.7152265262609,43.4758415659821,56.5241584340179,0,"decreasing"
"4719","Leiothlypis celata","Birds",1994,2000,38.41760254,47.2238152336957,-113.956646744565,47.2238152336957,16.6465447256957,21.7710578143043,43.3305142046891,56.6694857953109,0,"constant"
"4720","Leiothlypis celata","Birds",1994,1996,38.41760254,47.2430458954758,-113.533637051482,47.2430458954758,16.6657753874758,21.7518271525242,43.3805711070168,56.6194288929832,0,"decreasing"
"4721","Leiothlypis celata","Birds",1995,2003,38.41760254,47.2622535342163,-113.443177335541,47.2622535342163,16.6849830262163,21.7326195137837,43.4305680809834,56.5694319190166,0,"constant"
"4722","Leiothlypis celata","Birds",1995,1998,38.41760254,47.3301216607143,-115.781540692857,47.3301216607143,16.7528511527143,21.6647513872857,43.607227013376,56.392772986624,0,"constant"
"4723","Leiothlypis celata","Birds",2002,2004,38.41760254,47.348291248927,-115.741975197425,47.348291248927,16.771020740927,21.646581799073,43.6545219693634,56.3454780306366,0,"constant"
"4724","Leiothlypis celata","Birds",2002,2006,38.41760254,47.3164481454006,-115.413411133531,47.3164481454006,16.7391776374006,21.6784249025994,43.5716352158413,56.4283647841587,0,"decreasing"
"4725","Leiothlypis celata","Birds",2002,2006,38.41760254,47.3210332528302,-115.300319966038,47.3210332528302,16.7437627448302,21.6738397951698,43.5835701288147,56.4164298711853,0,"decreasing"
"4726","Leiothlypis celata","Birds",2002,2006,38.41760254,47.3076351142857,-114.972857892857,47.3076351142857,16.7303646062857,21.6872379337143,43.5486951297032,56.4513048702968,0,"constant"
"4727","Leiothlypis celata","Birds",2002,2004,38.41760254,47.3864782236842,-114.649872960526,47.3864782236842,16.8092077156842,21.6083948243158,43.7539216513645,56.2460783486355,0,"constant"
"4728","Leiothlypis celata","Birds",2002,2006,38.41760254,47.3500213333333,-114.435129237778,47.3500213333333,16.7727508253333,21.6448517146667,43.6590253331652,56.3409746668348,0,"decreasing"
"4729","Leiothlypis celata","Birds",2002,2004,38.41760254,47.3553054321168,-113.569031553285,47.3553054321168,16.7780349241168,21.6395676158832,43.672779702085,56.327220297915,0,"increasing"
"4730","Leiothlypis celata","Birds",2002,2004,38.41760254,47.4367190229885,-115.584071163218,47.4367190229885,16.8594485149885,21.5581540250115,43.8846971188132,56.1153028811868,0,"constant"
"4731","Leiothlypis celata","Birds",2001,2019,38.41760254,47.4289942738636,-113.617205621591,47.4289942738636,16.8517237658636,21.5658787741364,43.8645898018174,56.1354101981826,0,"decreasing"
"4732","Leiothlypis celata","Birds",2000,2021,38.41760254,47.4407878164436,-110.58005975717,47.4407878164436,16.8635173084436,21.5540852315564,43.8952880802114,56.1047119197886,0,"constant"
"4733","Leiothlypis celata","Birds",2000,2020,38.41760254,47.5167076728625,-115.332531148699,47.5167076728625,16.9394371648625,21.4781653751375,44.0929054519353,55.9070945480647,0,"increasing"
"4734","Leiothlypis celata","Birds",2015,2019,38.41760254,47.5257973571429,-115.284279904762,47.5257973571429,16.9485268491429,21.4690756908571,44.1165656589223,55.8834343410777,0,"constant"
"4735","Leiothlypis celata","Birds",2017,2020,38.41760254,47.5551390648148,-114.696598236111,47.5551390648148,16.9778685568148,21.4397339831852,44.1929413454096,55.8070586545904,0,"increasing"
"4736","Leiothlypis celata","Birds",2014,2019,38.41760254,47.5279799782135,-113.825103551198,47.5279799782135,16.9507094702135,21.4668930697865,44.1222469636532,55.8777530363468,0,"constant"
"4737","Leiothlypis celata","Birds",2015,2018,38.41760254,47.6477392961957,-114.747993942935,47.6477392961957,17.0704687881957,21.3471337518043,44.4339772905457,55.5660227094543,0,"constant"
"4738","Leiothlypis celata","Birds",2014,2019,38.41760254,47.5950461632653,-114.382699377551,47.5950461632653,17.0177756552653,21.3998268847347,44.2968184637409,55.7031815362591,0,"decreasing"
"4739","Leiothlypis celata","Birds",2014,2017,38.41760254,47.6489571502591,-114.023379948187,47.6489571502591,17.0716866422591,21.3459158977409,44.4371473323569,55.5628526676431,0,"increasing"
"4740","Leiothlypis celata","Birds",2014,2019,38.41760254,47.6239420523751,-113.748103752741,47.6239420523751,17.0466715443751,21.3709309956249,44.3720336963408,55.6279663036592,0,"increasing"
"4741","Leiothlypis celata","Birds",2014,2019,38.41760254,47.6373750115207,-112.738053829493,47.6373750115207,17.0601045035207,21.3574980364793,44.4069993325531,55.5930006674469,0,"constant"
"4742","Leiothlypis celata","Birds",2014,2019,38.41760254,47.718313645933,-114.534626555024,47.718313645933,17.141043137933,21.276559402067,44.6176804502205,55.3823195497795,0,"increasing"
"4743","Leiothlypis celata","Birds",2005,2009,38.41760254,47.8271910954545,-115.170423834091,47.8271910954545,17.2499205874545,21.1676819525455,44.9010855622603,55.0989144377397,0,"decreasing"
"4744","Leiothlypis celata","Birds",1999,2015,38.41760254,47.8025286525097,-114.747035799228,47.8025286525097,17.2252581445097,21.1923443954903,44.8368898776933,55.1631101223067,0,"constant"
"4745","Leiothlypis celata","Birds",1999,2013,38.41760254,47.7828241025641,-114.184245542735,47.7828241025641,17.2055535945641,21.2120489454359,44.7855994570454,55.2144005429546,0,"decreasing"
"4746","Leiothlypis celata","Birds",1999,2014,38.41760254,47.7877038888889,-114.007872474747,47.7877038888889,17.2104333808889,21.2071691591111,44.7983014113636,55.2016985886364,0,"decreasing"
"4747","Leiothlypis celata","Birds",1999,2014,38.41760254,47.8238674548336,-113.892784150555,47.8238674548336,17.2465969468336,21.1710055931664,44.892434213917,55.107565786083,0,"decreasing"
"4748","Leiothlypis celata","Birds",2002,2006,38.41760254,47.8915676057692,-113.819643232692,47.8915676057692,17.3142970977692,21.1033054422308,45.0686559103779,54.9313440896221,0,"increasing"
"4749","Leiothlypis celata","Birds",2020,2023,38.41760254,47.9644084978723,-115.236877191489,47.9644084978723,17.3871379898723,21.0304645501277,45.2582588196882,54.7417411803118,0,"increasing"
"4750","Leiothlypis celata","Birds",1997,2012,38.41760254,48.1565784117647,-113.843045819608,48.1565784117647,17.5793079037647,20.8382946362353,45.7584720063187,54.2415279936813,0,"decreasing"
"4751","Leiothlypis celata","Birds",1995,2012,38.41760254,48.2759786298701,-115.422080840909,48.2759786298701,17.6987081218701,20.7188944181299,46.0692676057606,53.9307323942394,0,"increasing"
"4752","Leiothlypis celata","Birds",2010,2012,38.41760254,48.2996405162791,-114.65960944186,48.2996405162791,17.7223700082791,20.6952325317209,46.1308588682148,53.8691411317852,0,"constant"
"4753","Leiothlypis celata","Birds",2016,2019,38.41760254,48.3489743549784,-116.260264471861,48.3489743549784,17.7717038469784,20.6458986930216,46.259273541275,53.740726458725,0,"decreasing"
